Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig	
17355	20130628:0000	1428	850.0	1.4	-	135	6.2	Y	1	0	2	P	U	
17355	20130628:0000	1507	842.0	-	-	135	6.2	N	-	1	-	H	U	
17355	20130628:0600	0	1013.0	-	-	140	2.6	Y	-	4	-	H	Y	
17355	20130628:0600	300	978.0	-	-	160	6.7	N	-	1	-	H	Y	
17355	20130628:0600	600	943.0	-	-	150	8.8	N	-	1	-	H	Y	
17355	20130628:0600	768	925.0	-	-	140	10.3	Y	-	0	-	P	Y	
17355	20130628:0600	900	911.0	-	-	140	13.4	N	-	1	-	H	Y	
17355	20130628:0600	1460	850.0	-	-	110	14.9	Y	-	0	-	P	Y	
17355	20130628:0600	1500	846.0	-	-	110	14.9	N	-	1	-	H	Y	
17355	20130628:0600	1800	817.0	-	-	100	3.6	N	-	1	-	H	Y	
17355	20130628:0600	2400	759.0	-	-	185	5.1	N	-	1	-	H	Y	
17355	20130628:0600	3016	700.0	-	-	165	5.7	Y	-	0	-	P	Y	
17355	20130628:0600	4200	603.0	-	-	125	9.8	N	-	1	-	H	Y	
17355	20130628:0600	4800	556.0	-	-	115	9.3	N	-	1	-	H	Y	
17355	20130628:0600	5607	500.0	-	-	145	6.7	Y	-	0	-	P	Y	
17355	20130628:0600	6300	454.0	-	-	190	8.2	N	-	1	-	H	Y	
17355	20130628:1200	7	1018.9	11.0	5.5	149	2.7	Y	4	4	-	H	U	
17355	20130628:1200	80	1010.0	10.4	-	-	-	N	1	-	-	-	U	
17355	20130628:1200	163	1000.0	9.8	-	170	4.6	Y	0	0	6	P	U	
17355	20130628:1200	307	983.0	-	-	170	5.7	N	-	1	-	H	U	
17355	20130628:1200	607	947.0	-	-	150	5.7	N	-	1	-	H	U	
17355	20130628:1200	804	925.0	4.8	-	150	6.7	Y	0	0	3	P	U	
17355	20130628:1200	857	919.0	4.0	-	-	-	N	1	-	-	-	U	
17355	20130628:1200	907	913.0	-	-	130	11.8	N	-	1	-	H	U	
17355	20130628:1200	1207	880.0	-	-	105	6.7	N	-	1	-	H	U	
17355	20130628:1200	1395	860.0	2.8	-	-	-	N	1	-	-	-	U	
17355	20130628:1200	1489	850.0	2.2	-	135	3.6	Y	0	0	1	P	U	
17355	20130628:1200	1507	848.0	-	-	135	3.6	N	-	1	-	H	U	
17355	20130628:1200	1807	817.0	-	-	190	2.6	N	-	1	-	H	U	
17355	20130628:1200	2407	757.0	-	-	210	4.6	N	-	1	-	H	U	
17355	20130628:1200	3007	702.0	-	-	145	4.6	N	-	1	-	H	U	
17355	20130628:1200	3028	700.0	-7.5	-	145	4.6	Y	1	0	0	P	U	
17355	20130628:1200	4207	598.0	-	-	145	5.7	N	-	1	-	H	U	
17355	20130628:1200	4807	553.0	-	-	215	3.1	N	-	1	-	H	U	
17355	20130628:1200	5407	510.0	-	-	185	5.7	N	-	1	-	H	U	
17355	20130628:1200	5528	502.0	-25.5	-	-	-	N	1	-	-	-	U	
17355	20130628:1200	5557	500.0	-25.5	-	185	5.7	Y	0	0	0	P	U	
17355	20130628:1800	0	1013.0	-	-	195	3.6	Y	-	4	-	H	Y	
17355	20130628:1800	300	978.0	-	-	170	2.1	N	-	1	-	H	Y	
17355	20130628:1800	600	943.0	-	-	175	2.1	N	-	1	-	H	Y	
17355	20130628:1800	768	925.0	-	-	155	3.1	Y	-	0	-	P	Y	
17355	20130628:1800	900	911.0	-	-	145	3.6	N	-	1	-	H	Y	
17355	20130628:1800	1460	850.0	-	-	235	1.5	Y	-	0	-	P	Y	
17355	20130628:1800	1500	846.0	-	-	235	1.5	N	-	1	-	H	Y	
17355	20130628:1800	1800	817.0	-	-	185	4.6	N	-	1	-	H	Y	
17355	20130628:1800	2400	759.0	-	-	165	7.2	N	-	1	-	H	Y	
17355	20130628:1800	3016	700.0	-	-	180	4.1	Y	-	0	-	P	Y	
17355	20130628:1800	4200	603.0	-	-	210	6.7	N	-	1	-	H	Y	
17355	20130628:1800	5400	514.0	-	-	205	2.6	N	-	1	-	H	Y	
17355	20130628:1800	5607	500.0	-	-	205	2.6	Y	-	0	-	P	Y	
17355	20130629:0000	7	1021.7	4.9	4.9	40	0.3	Y	4	4	-	H	U	
17355	20130629:0000	45	1017.0	8.0	-	-	-	N	1	-	-	-	U	
17355	20130629:0000	102	1010.0	9.8	-	-	-	N	1	-	-	-	U	
17355	20130629:0000	184	1000.0	9.6	-	230	0.5	Y	0	0	6	P	U	
17355	20130629:0000	192	999.0	9.6	-	-	-	N	1	-	-	-	U	
17355	20130629:0000	307	985.0	-	-	180	2.1	N	-	1	-	H	U	
17355	20130629:0000	607	950.0	-	-	205	3.1	N	-	1	-	H	U	
17355	20130629:0000	907	915.0	-	-	235	3.1	N	-	1	-	H	U	
17355	20130629:0000	1019	903.0	2.6	-	-	-	N	1	-	-	-	U	
17355	20130629:0000	1507	850.0	1.4	-	230	1.0	Y	1	1	2	P	U	
17355	20130629:0600	0	1013.0	-	-	110	2.6	Y	-	4	-	H	Y	
17355	20130629:0600	300	978.0	-	-	155	3.1	N	-	1	-	H	Y	
17355	20130629:0600	600	943.0	-	-	205	2.6	N	-	1	-	H	Y	
17355	20130629:0600	768	925.0	-	-	215	2.6	Y	-	0	-	P	Y	
17355	20130629:0600	900	911.0	-	-	175	4.1	N	-	1	-	H	Y	
17355	20130629:0600	1200	878.0	-	-	175	5.7	N	-	1	-	H	Y	
17355	20130629:0600	1460	850.0	-	-	210	5.1	Y	-	0	-	P	Y	
17355	20130629:0600	1500	846.0	-	-	230	4.6	N	-	1	-	H	Y	
17355	20130629:0600	3016	700.0	-	-	225	6.7	Y	-	0	-	P	Y	
17355	20130629:0600	3900	627.0	-	-	215	5.7	N	-	1	-	H	Y	
17355	20130629:1200	7	1024.2	10.0	6.6	231	0.9	Y	4	4	-	H	U	
17355	20130629:1200	33	1021.0	8.6	-	-	-	N	1	-	-	-	U	
17355	20130629:1200	205	1000.0	8.6	-	175	0.5	Y	0	0	7	P	U	
17355	20130629:1200	307	988.0	-	-	110	2.6	N	-	1	-	H	U	
17355	20130629:1200	388	978.0	8.0	-	-	-	N	1	-	-	-	U	
17355	20130629:1200	607	952.0	-	-	155	5.7	N	-	1	-	H	U	
17355	20130629:1200	844	925.0	4.4	-	165	6.7	Y	0	0	4	P	U	
17355	20130629:1200	907	918.0	-	-	180	9.8	N	-	1	-	H	U	
17355	20130629:1200	1220	883.0	1.0	-	-	-	N	1	-	-	-	U	
17355	20130629:1200	1507	852.0	-	-	185	8.8	N	-	1	-	H	U	
17355	20130629:1200	1526	850.0	0.4	-	185	8.8	Y	0	0	3	P	U	
17355	20130629:1200	1807	820.0	-	-	215	8.8	N	-	1	-	H	U	
17355	20130629:1200	3007	705.0	-	-	225	4.1	N	-	1	-	H	U	
17355	20130629:1200	3060	700.0	-7.3	-	225	4.1	Y	1	0	1	P	U	
17355	20130629:1200	3609	652.0	-11.5	-	165	1.5	N	1	1	-	H	U	
17355	20130629:1800	0	1013.0	-	-	15	2.1	Y	-	4	-	H	Y	
17355	20130629:1800	300	978.0	-	-	270	2.1	N	-	1	-	H	Y	
17355	20130629:1800	600	943.0	-	-	250	6.2	N	-	1	-	H	Y	
17355	20130629:1800	768	925.0	-	-	240	6.2	Y	-	0	-	P	Y	
17355	20130629:1800	900	911.0	-	-	220	3.6	N	-	1	-	H	Y	
17355	20130629:1800	1200	878.0	-	-	210	4.1	N	-	1	-	H	Y	
17355	20130629:1800	1460	850.0	-	-	235	7.2	Y	-	0	-	P	Y	
17355	20130629:1800	1500	846.0	-	-	235	7.2	N	-	1	-	H	Y	
17355	20130629:1800	3016	700.0	-	-	255	6.2	Y	-	0	-	P	Y	
17355	20130629:1800	4200	603.0	-	-	260	6.2	N	-	1	-	H	Y	
17355	20130630:0600	0	1013.0	-	-	350	4.1	Y	-	4	-	H	Y	
17355	20130630:0600	300	978.0	-	-	235	4.1	N	-	1	-	H	Y	
17355	20130630:0600	600	943.0	-	-	235	7.2	N	-	1	-	H	Y	
17355	20130630:0600	768	925.0	-	-	225	7.7	Y	-	0	-	P	Y	
17355	20130630:0600	900	911.0	-	-	235	6.7	N	-	1	-	H	Y	
17355	20130630:0600	1460	850.0	-	-	265	8.8	Y	-	0	-	P	Y	
17355	20130630:0600	1500	846.0	-	-	265	8.8	N	-	1	-	H	Y	
17355	20130630:0600	3000	702.0	-	-	240	9.8	N	-	1	-	H	Y	
17355	20130630:0600	3016	700.0	-	-	240	9.8	Y	-	0	-	P	Y	
17355	20130630:1200	7	1024.5	12.7	9.7	214	1.1	Y	4	4	-	H	U	
17355	20130630:1200	36	1021.0	11.4	-	-	-	N	1	-	-	-	U	
17355	20130630:1200	209	1000.0	10.0	-	135	1.5	Y	0	0	7	P	U	
17355	20130630:1200	307	988.0	-	-	135	0.5	N	-	1	-	H	U	
17355	20130630:1200	607	953.0	-	-	250	4.1	N	-	1	-	H	U	
17355	20130630:1200	851	925.0	5.4	-	245	4.6	Y	0	0	4	P	U	
17355	20130630:1200	907	919.0	-	-	205	4.6	N	-	1	-	H	U	
17355	20130630:1200	1507	853.0	-	-	270	6.2	N	-	1	-	H	U	
17355	20130630:1200	1535	850.0	0.2	-	270	6.2	Y	1	0	3	P	U	
17355	20130630:1200	2407	762.0	-	-	240	7.2	N	-	1	-	H	U	
17355	20130630:1200	2509	752.0	-3.9	-	-	-	N	1	-	-	-	U	
17355	20130630:1200	3071	700.0	-6.9	-	235	10.3	Y	0	0	1	P	U	
17355	20130630:1200	3607	653.0	-	-	245	10.3	N	-	1	-	H	U	
17355	20130630:1200	3620	652.0	-12.1	-	-	-	N	1	-	-	-	U	
17355	20130630:1200	4207	604.0	-	-	230	9.8	N	-	1	-	H	U	
17355	20130630:1200	4228	602.0	-14.3	-	-	-	N	1	-	-	-	U	
17355	20130630:1200	5407	514.0	-	-	230	10.3	N	-	1	-	H	U	
17355	20130630:1200	5577	502.0	-25.1	-	-	-	N	1	-	-	-	U	
17355	20130630:1200	5606	500.0	-25.1	-	230	10.3	Y	0	0	0	P	U	
17355	20130630:1800	0	1013.0	-	-	250	2.1	Y	-	4	-	H	Y	
17355	20130630:1800	300	978.0	-	-	220	4.6	N	-	1	-	H	Y	
17355	20130630:1800	600	943.0	-	-	220	7.7	N	-	1	-	H	Y	
17355	20130630:1800	768	925.0	-	-	225	8.2	Y	-	0	-	P	Y	
17355	20130630:1800	900	911.0	-	-	220	7.2	N	-	1	-	H	Y	
17355	20130630:1800	1200	878.0	-	-	230	7.2	N	-	1	-	H	Y	
17355	20130630:1800	1460	850.0	-	-	200	7.7	Y	-	0	-	P	Y	
17355	20130630:1800	1500	846.0	-	-	200	7.7	N	-	1	-	H	Y	
17355	20130630:1800	3016	700.0	-	-	210	7.7	Y	-	0	-	P	Y	
17355	20130630:1800	3600	652.0	-	-	200	6.7	N	-	1	-	H	Y	
17355	20130630:1800	4200	603.0	-	-	230	9.8	N	-	1	-	H	Y	
17355	20130630:1800	5400	514.0	-	-	225	10.8	N	-	1	-	H	Y	
17355	20130630:1800	5607	500.0	-	-	225	10.8	Y	-	0	-	P	Y	
17355	20130701:0600	0	1013.0	-	-	85	1.5	Y	-	4	-	H	Y	
17355	20130701:0600	300	978.0	-	-	215	5.1	N	-	1	-	H	Y	
17355	20130701:0600	600	943.0	-	-	205	5.7	N	-	1	-	H	Y	
17355	20130701:0600	768	925.0	-	-	235	4.6	Y	-	0	-	P	Y	
17355	20130701:0600	900	911.0	-	-	225	10.3	N	-	1	-	H	Y	
17355	20130701:0600	1460	850.0	-	-	210	6.7	Y	-	0	-	P	Y	
17355	20130701:0600	1500	846.0	-	-	210	6.7	N	-	1	-	H	Y	
17355	20130701:0600	1800	817.0	-	-	240	7.2	N	-	1	-	H	Y	
17355	20130701:0600	2400	759.0	-	-	240	8.8	N	-	1	-	H	Y	
17355	20130701:0600	2700	730.0	-	-	265	7.2	N	-	1	-	H	Y	
17355	20130701:0600	3000	702.0	-	-	225	8.2	N	-	1	-	H	Y	
17355	20130701:0600	3016	700.0	-	-	225	8.2	Y	-	0	-	P	Y	
17355	20130701:0600	3300	676.0	-	-	255	7.7	N	-	1	-	H	Y	
17355	20130701:0600	4200	603.0	-	-	240	9.8	N	-	1	-	H	Y	
17355	20130701:0600	4500	578.0	-	-	250	7.2	N	-	1	-	H	Y	
17355	20130701:0600	4800	556.0	-	-	235	8.2	N	-	1	-	H	Y	
17355	20130701:1200	7	1027.6	14.9	7.8	262	5.5	Y	4	4	-	H	U	
17355	20130701:1200	61	1021.0	14.4	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	94	1017.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	152	1010.0	13.6	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	235	1000.0	12.4	-	245	7.7	Y	0	0	7	P	U	
17355	20130701:1200	307	991.0	-	-	245	10.8	N	-	1	-	H	U	
17355	20130701:1200	336	988.0	10.2	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	480	971.0	9.8	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	607	956.0	-	-	275	4.1	N	-	1	-	H	U	
17355	20130701:1200	817	932.0	5.2	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	843	929.0	6.2	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	878	925.0	6.2	-	255	7.7	Y	0	0	4	P	U	
17355	20130701:1200	905	922.0	4.4	-	260	6.7	N	1	1	-	H	U	
17355	20130701:1200	932	919.0	5.4	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1165	893.0	2.8	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1201	889.0	3.8	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1256	883.0	2.0	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1293	879.0	3.0	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1348	873.0	1.2	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1376	870.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	1507	856.0	-	-	235	6.7	N	-	1	-	H	U	
17355	20130701:1200	1563	850.0	0.0	-	235	6.7	Y	1	0	3	P	U	
17355	20130701:1200	2407	765.0	-	-	245	9.3	N	-	1	-	H	U	
17355	20130701:1200	2541	752.0	-1.3	-	-	-	N	1	-	-	-	U	
17355	20130701:1200	3007	709.0	-	-	270	6.2	N	-	1	-	H	U	
17355	20130701:1200	3109	700.0	-4.3	-	270	6.2	Y	1	0	2	P	U	
17355	20130701:1200	4207	607.0	-	-	260	7.7	N	-	1	-	H	U	
17355	20130701:1200	4807	561.0	-	-	265	9.8	N	-	1	-	H	U	
17355	20130701:1200	4916	553.0	-18.9	-	-	-	N	1	-	-	-	U	
17355	20130701:1800	0	1013.0	-	-	270	4.1	Y	-	4	-	H	Y	
17355	20130701:1800	300	978.0	-	-	255	7.2	N	-	1	-	H	Y	
17355	20130701:1800	600	943.0	-	-	240	8.8	N	-	1	-	H	Y	
17355	20130701:1800	768	925.0	-	-	250	6.7	Y	-	0	-	P	Y	
17355	20130701:1800	900	911.0	-	-	250	7.2	N	-	1	-	H	Y	
17355	20130701:1800	1460	850.0	-	-	260	7.7	Y	-	0	-	P	Y	
17355	20130701:1800	1500	846.0	-	-	260	7.7	N	-	1	-	H	Y	
17355	20130701:1800	1800	817.0	-	-	240	5.7	N	-	1	-	H	Y	
17355	20130701:1800	2400	759.0	-	-	290	6.7	N	-	1	-	H	Y	
17355	20130701:1800	3016	700.0	-	-	280	7.7	Y	-	0	-	P	Y	
17355	20130701:1800	3600	652.0	-	-	255	10.8	N	-	1	-	H	Y	
17355	20130701:1800	4200	603.0	-	-	255	13.9	N	-	1	-	H	Y	
17355	20130701:1800	5400	514.0	-	-	245	10.8	N	-	1	-	H	Y	
17355	20130701:1800	5607	500.0	-	-	245	10.8	Y	-	0	-	P	Y	
17355	20130702:0000	7	1029.2	7.0	5.6	28	1.3	Y	4	4	-	H	U	
17355	20130702:0000	106	1017.0	11.0	-	-	-	N	1	-	-	-	U	
17355	20130702:0000	246	1000.0	10.4	-	265	4.1	Y	0	0	7	P	U	
17355	20130702:0000	307	993.0	-	-	270	4.6	N	-	1	-	H	U	
17355	20130702:0000	607	957.0	-	-	255	5.1	N	-	1	-	H	U	
17355	20130702:0000	907	922.0	-	-	285	5.1	N	-	1	-	H	U	
17355	20130702:0000	1118	899.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20130702:0000	1507	857.0	-	-	285	5.7	N	-	1	-	H	U	
17355	20130702:0000	1542	853.0	2.4	-	-	-	N	1	-	-	-	U	
17355	20130702:0000	1570	850.0	2.4	-	285	5.7	Y	0	0	3	P	U	
17355	20130702:0600	0	1013.0	-	-	215	1.0	Y	-	4	-	H	Y	
17355	20130702:0600	300	978.0	-	-	260	3.1	N	-	1	-	H	Y	
17355	20130702:0600	600	943.0	-	-	270	6.2	N	-	1	-	H	Y	
17355	20130702:0600	768	925.0	-	-	255	5.1	Y	-	0	-	P	Y	
17355	20130702:0600	900	911.0	-	-	235	6.7	N	-	1	-	H	Y	
17355	20130702:0600	1460	850.0	-	-	260	9.3	Y	-	0	-	P	Y	
17355	20130702:0600	1500	846.0	-	-	260	9.3	N	-	1	-	H	Y	
17355	20130702:0600	2100	788.0	-	-	290	4.6	N	-	1	-	H	Y	
17355	20130702:0600	2700	730.0	-	-	250	5.1	N	-	1	-	H	Y	
17355	20130702:0600	3000	702.0	-	-	255	8.2	N	-	1	-	H	Y	
17355	20130702:0600	3016	700.0	-	-	255	8.2	Y	-	0	-	P	Y	
17355	20130702:0600	3300	676.0	-	-	235	8.2	N	-	1	-	H	Y	
17355	20130702:0600	3600	652.0	-	-	250	10.8	N	-	1	-	H	Y	
17355	20130702:0600	4200	603.0	-	-	245	10.3	N	-	1	-	H	Y	
17355	20130702:0600	4800	556.0	-	-	200	8.8	N	-	1	-	H	Y	
17355	20130702:0600	5400	514.0	-	-	210	10.8	N	-	1	-	H	Y	
17355	20130702:0600	5607	500.0	-	-	210	10.8	Y	-	0	-	P	Y	
17355	20130702:1200	7	1029.5	15.4	7.8	335	3.0	Y	4	4	-	H	U	
17355	20130702:1200	77	1021.0	13.4	-	-	-	N	1	-	-	-	U	
17355	20130702:1200	251	1000.0	11.8	-	360	3.1	Y	0	0	7	P	U	
17355	20130702:1200	307	993.0	-	-	355	1.0	N	-	1	-	H	U	
17355	20130702:1200	607	958.0	-	-	280	3.6	N	-	1	-	H	U	
17355	20130702:1200	895	925.0	5.8	-	250	4.6	Y	0	0	5	P	U	
17355	20130702:1200	907	924.0	-	-	245	8.8	N	-	1	-	H	U	
17355	20130702:1200	1364	873.0	1.4	-	-	-	N	1	-	-	-	U	
17355	20130702:1200	1485	860.0	1.2	-	-	-	N	1	-	-	-	U	
17355	20130702:1200	1507	858.0	-	-	240	11.8	N	-	1	-	H	U	
17355	20130702:1200	1551	853.0	3.4	-	-	-	N	1	-	-	-	U	
17355	20130702:1200	1579	850.0	1.6	-	240	11.8	Y	1	0	4	P	U	
17355	20130702:1200	2050	802.0	4.8	-	-	-	N	1	-	-	-	U	
17355	20130702:1200	3007	712.0	-	-	275	7.2	N	-	1	-	H	U	
17355	20130702:1200	3147	700.0	-0.5	-	275	7.2	Y	1	0	3	P	U	
17355	20130702:1200	3607	660.0	-	-	265	10.3	N	-	1	-	H	U	
17355	20130702:1200	3709	652.0	-5.7	-	-	-	N	1	-	-	-	U	
17355	20130702:1200	4207	611.0	-	-	290	10.8	N	-	1	-	H	U	
17355	20130702:1200	4807	566.0	-	-	265	6.2	N	-	1	-	H	U	
17355	20130702:1200	5013	551.0	-11.9	-	-	-	N	1	-	-	-	U	
17355	20130702:1800	0	1013.0	-	-	25	3.6	Y	-	4	-	H	Y	
17355	20130702:1800	300	978.0	-	-	280	0.5	N	-	1	-	H	Y	
17355	20130702:1800	600	943.0	-	-	260	2.1	N	-	1	-	H	Y	
17355	20130702:1800	768	925.0	-	-	235	2.1	Y	-	0	-	P	Y	
17355	20130702:1800	900	911.0	-	-	220	4.1	N	-	1	-	H	Y	
17355	20130702:1800	1200	878.0	-	-	230	5.1	N	-	1	-	H	Y	
17355	20130702:1800	1460	850.0	-	-	280	10.3	Y	-	0	-	P	Y	
17355	20130702:1800	1500	846.0	-	-	280	10.3	N	-	1	-	H	Y	
17355	20130702:1800	2100	788.0	-	-	275	8.2	N	-	1	-	H	Y	
17355	20130702:1800	2400	759.0	-	-	265	8.8	N	-	1	-	H	Y	
17355	20130702:1800	3016	700.0	-	-	270	9.3	Y	-	0	-	P	Y	
17355	20130702:1800	4200	603.0	-	-	280	12.9	N	-	1	-	H	Y	
17355	20130702:1800	4800	556.0	-	-	295	9.3	N	-	1	-	H	Y	
17355	20130702:1800	5400	514.0	-	-	285	8.2	N	-	1	-	H	Y	
17355	20130702:1800	5607	500.0	-	-	285	8.2	Y	-	0	-	P	Y	
17355	20130703:0000	3000	702.0	-	-	325	6.7	N	-	1	-	H	Y	
17355	20130703:0600	0	1013.0	-	-	55	6.7	Y	-	4	-	H	Y	
17355	20130703:0600	300	978.0	-	-	30	7.7	N	-	1	-	H	Y	
17355	20130703:0600	600	943.0	-	-	355	7.7	N	-	1	-	H	Y	
17355	20130703:0600	768	925.0	-	-	345	9.8	Y	-	0	-	P	Y	
17355	20130703:0600	900	911.0	-	-	335	9.8	N	-	1	-	H	Y	
17355	20130703:0600	1460	850.0	-	-	320	6.7	Y	-	0	-	P	Y	
17355	20130703:0600	1500	846.0	-	-	320	6.7	N	-	1	-	H	Y	
17355	20130703:0600	1800	817.0	-	-	310	7.7	N	-	1	-	H	Y	
17355	20130703:0600	3016	700.0	-	-	340	16.0	Y	-	0	-	P	Y	
17355	20130703:0600	3600	652.0	-	-	345	16.0	N	-	1	-	H	Y	
17355	20130703:0600	4200	603.0	-	-	320	16.5	N	-	1	-	H	Y	
17355	20130703:0600	4800	556.0	-	-	265	18.0	N	-	1	-	H	Y	
17355	20130703:0600	5400	514.0	-	-	255	20.6	N	-	1	-	H	Y	
17355	20130703:0600	5607	500.0	-	-	255	20.6	Y	-	0	-	P	Y	
17355	20130703:0600	6300	454.0	-	-	270	22.6	N	-	1	-	H	Y	
17355	20130703:1200	7	1022.8	13.6	12.2	45	2.3	Y	4	4	-	H	U	
17355	20130703:1200	22	1021.0	12.6	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	146	1006.0	13.2	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	196	1000.0	11.6	-	30	7.2	Y	0	0	7	P	U	
17355	20130703:1200	263	992.0	11.2	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	307	987.0	-	-	355	8.2	N	-	1	-	H	U	
17355	20130703:1200	476	967.0	11.8	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	607	952.0	-	-	320	9.3	N	-	1	-	H	U	
17355	20130703:1200	632	949.0	9.2	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	658	946.0	10.4	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	720	939.0	8.6	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	746	936.0	9.8	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	808	929.0	8.0	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	835	926.0	9.0	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	844	925.0	9.0	-	355	12.4	Y	0	0	4	P	U	
17355	20130703:1200	871	922.0	7.4	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	898	919.0	8.6	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	907	918.0	-	-	335	10.3	N	-	1	-	H	U	
17355	20130703:1200	1042	903.0	6.6	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	1078	899.0	7.8	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	1133	893.0	5.8	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	1411	863.0	3.6	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	1507	853.0	-	-	345	16.0	N	-	1	-	H	U	
17355	20130703:1200	1534	850.0	3.8	-	345	16.5	Y	0	0	3	P	U	
17355	20130703:1200	1572	846.0	4.2	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	1807	822.0	-	-	325	13.9	N	-	1	-	H	U	
17355	20130703:1200	2003	802.0	0.8	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	3007	707.0	-	-	325	7.7	N	-	1	-	H	U	
17355	20130703:1200	3088	700.0	-2.9	-	305	9.8	Y	0	0	2	P	U	
17355	20130703:1200	3607	655.0	-	-	270	9.3	N	-	1	-	H	U	
17355	20130703:1200	4184	609.0	-6.3	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	4207	607.0	-	-	320	10.8	N	-	1	-	H	U	
17355	20130703:1200	4274	602.0	-8.1	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	4470	587.0	-7.5	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	4807	562.0	-	-	280	12.4	N	-	1	-	H	U	
17355	20130703:1200	5407	520.0	-	-	300	14.9	N	-	1	-	H	U	
17355	20130703:1200	5670	502.0	-15.1	-	-	-	N	1	-	-	-	U	
17355	20130703:1200	5700	500.0	-15.1	-	300	14.9	Y	0	0	1	P	U	
17355	20130703:1800	0	1013.0	-	-	5	4.1	Y	-	4	-	H	Y	
17355	20130703:1800	300	978.0	-	-	5	10.3	N	-	1	-	H	Y	
17355	20130703:1800	600	943.0	-	-	350	10.8	N	-	1	-	H	Y	
17355	20130703:1800	768	925.0	-	-	340	12.9	Y	-	0	-	P	Y	
17355	20130703:1800	900	911.0	-	-	350	15.4	N	-	1	-	H	Y	
17355	20130703:1800	1460	850.0	-	-	340	12.9	Y	-	0	-	P	Y	
17355	20130703:1800	1500	846.0	-	-	340	12.9	N	-	1	-	H	Y	
17355	20130703:1800	2100	788.0	-	-	290	6.2	N	-	1	-	H	Y	
17355	20130703:1800	2400	759.0	-	-	315	7.7	N	-	1	-	H	Y	
17355	20130703:1800	3000	702.0	-	-	290	9.3	N	-	1	-	H	Y	
17355	20130703:1800	3016	700.0	-	-	290	9.3	Y	-	0	-	P	Y	
17355	20130703:1800	3600	652.0	-	-	330	6.7	N	-	1	-	H	Y	
17355	20130703:1800	4200	603.0	-	-	295	5.1	N	-	1	-	H	Y	
17355	20130703:1800	4800	556.0	-	-	355	5.7	N	-	1	-	H	Y	
17355	20130704:0600	0	1013.0	-	-	130	6.7	Y	-	4	-	H	Y	
17355	20130704:0600	300	978.0	-	-	115	6.7	N	-	1	-	H	Y	
17355	20130704:0600	600	943.0	-	-	90	8.2	N	-	1	-	H	Y	
17355	20130704:0600	768	925.0	-	-	90	4.1	Y	-	0	-	P	Y	
17355	20130704:0600	900	911.0	-	-	115	5.1	N	-	1	-	H	Y	
17355	20130704:0600	1460	850.0	-	-	115	6.2	Y	-	0	-	P	Y	
17355	20130704:0600	1500	846.0	-	-	115	6.2	N	-	1	-	H	Y	
17355	20130704:0600	1800	817.0	-	-	90	6.7	N	-	1	-	H	Y	
17355	20130704:0600	2400	759.0	-	-	140	8.8	N	-	1	-	H	Y	
17355	20130704:0600	3000	702.0	-	-	145	11.8	N	-	1	-	H	Y	
17355	20130704:0600	3016	700.0	-	-	145	11.8	Y	-	0	-	P	Y	
17355	20130704:1200	7	1016.0	15.7	14.1	172	4.9	Y	4	4	-	H	U	
17355	20130704:1200	32	1013.0	13.8	-	-	-	N	1	-	-	-	U	
17355	20130704:1200	57	1010.0	14.8	-	-	-	N	1	-	-	-	U	
17355	20130704:1200	141	1000.0	14.2	-	150	6.2	Y	0	0	5	P	U	
