station,date,tair,twet,rh,tdew
22719,20120906:1200,16.4,13.8,73,11.6
22719,20120906:1300,16,13.3,72,11
22719,20120906:1400,16.3,13.2,68,10.4
22719,20120906:1500,15.6,13.2,75,11.2
22719,20120906:1600,15.4,12.8,73,10.6
22719,20120906:1700,14.9,12.4,73,10.1
22719,20120906:1800,13.6,11.4,75,9.3
22719,20120906:1900,12.9,11.2,80,9.5
22719,20120906:2000,12.8,11.4,83,10
22719,20120906:2100,12.7,11.4,85,10.3
22719,20120906:2200,12.6,11.2,83,9.8
22719,20120906:2300,12.8,11.1,80,9.5
22719,20120907:0000,13.1,10.9,75,8.8
22719,20120907:0100,13.3,11,74,8.8
22719,20120907:0200,13,10.3,69,7.5
22719,20120907:0300,13.2,10.4,68,7.4
22719,20120907:0400,12.5,10.5,77,8.6
22719,20120907:0500,11.6,10,81,8.5
22719,20120907:0600,12.4,10.1,73,7.7
22719,20120907:0700,12.3,10,73,7.6
22719,20120907:0800,13,10.6,72,8.1
22719,20120907:0900,14.4,11.5,68,8.6
22719,20120907:1000,15.7,12.1,63,8.7
22719,20120907:1100,16.8,12.9,61,9.2
22719,20120907:1200,16.1,12.6,64,9.3
22719,20120907:1300,16.4,12.8,64,9.6
22719,20120907:1400,16.4,13,66,10
22719,20120907:1500,16,13.1,70,10.6
22719,20120907:1600,15.7,12.7,69,10.1
22719,20120907:1700,15.3,12.7,72,10.3
22719,20120907:1800,14.7,12.3,74,10.1
22719,20120907:1900,14.1,12,77,10.1
22719,20120907:2000,14,12,78,10.2
22719,20120907:2100,13.6,11.8,80,10.2
22719,20120907:2200,13.2,11.6,82,10.2
22719,20120907:2300,12.8,11.4,84,10.2
22719,20120908:0000,12.5,11.2,85,10.1
22719,20120908:0100,12.2,11.1,87,10.1
22719,20120908:0200,12.7,11.4,85,10.3
22719,20120908:0300,12.7,11.3,83,9.9
22719,20120908:0400,12.4,11,83,9.6
22719,20120908:0500,12.6,11.1,82,9.6
22719,20120908:0600,12.7,11,80,9.3
22719,20120908:0700,12.4,11,83,9.6
22719,20120908:0800,13.1,11.5,81,9.9
22719,20120908:0900,14.4,11.9,73,9.6
22719,20120908:1000,16.4,12.7,63,9.4
22719,20120908:1100,16.8,12.7,60,9
22719,20120908:1200,17.1,12.8,58,8.8
22719,20120908:1300,17.4,12.8,56,8.6
22719,20120908:1400,17.1,12.6,56,8.3
22719,20120908:1500,15.9,12.7,67,9.8
22719,20120908:1600,13,11.9,87,10.9
22719,20120908:1700,11.8,10.9,89,10.1
22719,20120908:1800,11.7,10.9,90,10.1
22719,20120908:1900,11.8,11,90,10.2
22719,20120908:2000,12,11.1,89,10.3
22719,20120908:2100,12.3,11.3,88,10.4
22719,20120908:2200,12.7,11.5,86,10.4
22719,20120908:2300,13,11.5,83,10.2
22719,20120909:0000,13.5,11.7,80,10.1
22719,20120909:0100,10.6,9.4,85,8.2
22719,20120909:0200,10.7,9.7,87,8.6
22719,20120909:0300,10.6,9.6,87,8.5
22719,20120909:0400,11.2,10,85,8.8
22719,20120909:0500,12.1,10.4,80,8.8
22719,20120909:0600,12.3,10.4,78,8.6
22719,20120909:0700,11.9,10.3,81,8.8
22719,20120909:0800,13.5,11.2,74,9
22719,20120909:0900,14,11.5,72,9.1
22719,20120909:1000,14.1,11.4,70,8.7
22719,20120909:1100,15.4,11.9,64,8.6
22719,20120909:1200,16.5,13,65,9.9
22719,20120909:1300,16.1,12.4,62,8.8
22719,20120909:1400,15.6,12.1,64,8.8
22719,20120909:1500,15.2,12,66,8.9
22719,20120909:1600,14.7,12.1,72,9.7
22719,20120909:1700,14.4,11.9,73,9.6
22719,20120909:1800,13.3,11.6,80,9.9
22719,20120909:1900,13.1,12.1,88,11.2
22719,20120909:2000,12.4,11.1,85,10
22719,20120909:2100,11.9,10.4,82,8.9
22719,20120909:2200,12.5,10.8,80,9.2
22719,20120909:2300,11.1,9.4,79,7.6
22719,20120910:0000,11.4,9.4,76,7.3
22719,20120910:0100,11.6,9,69,6.1
22719,20120910:0200,11.4,9.4,75,7.1
22719,20120910:0300,12,9.3,68,6.3
22719,20120910:0400,12,9.5,70,6.7
22719,20120910:0500,12.1,9.1,65,5.7
22719,20120910:0600,11.7,8.9,67,5.8
22719,20120910:0700,11.6,9.4,73,6.9
22719,20120910:0800,12.3,9.9,72,7.4
22719,20120910:0900,13.8,11,69,8.2
22719,20120910:1000,14.8,11.2,62,7.6
22719,20120910:1100,14.4,11.9,73,9.6
22719,20120910:1200,14.4,11.9,73,9.6
22719,20120910:1300,15,11.9,67,8.9
22719,20120910:1400,14.4,11.8,72,9.4
22719,20120910:1500,15.1,11.9,66,8.8
22719,20120910:1600,14.4,11.3,66,8.1
22719,20120910:1700,13.8,11.1,70,8.4
22719,20120910:1800,13.1,10.5,70,7.8
22719,20120910:1900,12.6,10.4,74,8.1
22719,20120910:2000,12.7,10.6,75,8.4
22719,20120910:2100,12.6,10.6,77,8.7
22719,20120910:2200,12.5,10.2,73,7.8
22719,20120910:2300,12.2,9.8,72,7.3
22719,20120911:0000,11.8,9.8,76,7.7
22719,20120911:0100,12.1,10,75,7.8
22719,20120911:0200,12.1,10.1,76,8
22719,20120911:0300,12.7,10.3,72,7.8
22719,20120911:0400,11.8,10.6,85,9.4
22719,20120911:0500,12.1,10.8,84,9.5
22719,20120911:0600,12.3,10.4,78,8.6
22719,20120911:0700,12.3,10.7,81,9.1
22719,20120911:0800,12.8,10.6,74,8.3
22719,20120911:0900,13.9,11.4,72,9
22719,20120911:1000,14.2,11.8,73,9.5
22719,20120911:1100,15.9,12.6,66,9.6
22719,20120911:1200,15.6,12,63,8.6
22719,20120911:1300,12.5,10.6,78,8.8
22719,20120911:1400,14.8,11.7,67,8.8
22719,20120911:1500,11.3,9.8,81,8.2
22719,20120911:1600,11.2,9.5,79,7.7
22719,20120911:1700,12,8.9,64,5.4
22719,20120911:1800,10.6,8.3,71,5.6
22719,20120911:1900,9.6,6.9,65,3.4
22719,20120911:2000,8.5,6.7,76,4.5
22719,20120911:2100,9.2,7,71,4.2
22719,20120911:2200,9.5,6.9,66,3.5
22719,20120911:2300,9.1,6.2,62,2.2
22719,20120912:0000,9.2,6.5,64,2.8
22719,20120912:0100,7.8,6,74,3.5
22719,20120912:0200,6.4,5.2,82,3.6
22719,20120912:0300,5.9,4.9,84,3.4
22719,20120912:0400,7.2,5.5,76,3.3
22719,20120912:0500,5.3,4.4,85,3
22719,20120912:0600,6.7,5.5,82,3.9
22719,20120912:0700,6.1,3.9,67,0.5
22719,20120912:0800,7.4,4.8,63,0.9
22719,20120912:0900,8.7,5.1,52,-0.6
22719,20120912:1000,9.4,5.7,52,0.1
22719,20120912:1100,10.1,6.1,50,0.2
22719,20120912:1200,10.9,6.7,49,0.6
22719,20120912:1300,11.2,6.9,49,0.9
22719,20120912:1400,11.1,6.7,47,0.3
22719,20120912:1500,11,5.8,39,-2.4
22719,20120912:1600,10.8,6.2,45,-0.6
22719,20120912:1700,10.2,5.8,46,-0.9
22719,20120912:1800,9.1,5.1,48,-1.3
22719,20120912:1900,8.6,5.1,54,-0.1
22719,20120912:2000,8.3,5.1,57,0.3
22719,20120912:2100,7.8,4.8,59,0.3
22719,20120912:2200,6.3,3.9,65,0.2
22719,20120912:2300,5.2,3.3,70,0.2
22719,20120913:0000,4.2,2.5,72,-0.4
22719,20120913:0100,4.4,2.7,73,0
22719,20120913:0200,3.9,2.3,74,-0.3
22719,20120913:0300,2.4,1.2,79,-0.8
22719,20120913:0400,1.6,0.9,86,-0.5
22719,20120913:0500,1.2,0.5,86,-0.9
22719,20120913:0600,0.3,-0.3,88,-1.4
22719,20120913:0700,0.9,0.3,89,-0.7
22719,20120913:0800,7.1,5.2,73,2.6
22719,20120913:0900,9.3,6,57,1.2
22719,20120913:1000,10.6,6.8,54,1.7
22719,20120913:1100,12.4,7.8,48,1.7
22719,20120913:1200,12.6,7.7,45,1
22719,20120913:1300,13.5,9.1,52,3.9
22719,20120913:1400,13.3,8.6,48,2.6
22719,20120913:1500,13.6,9.4,54,4.5
22719,20120913:1600,13.3,9.4,57,5
22719,20120913:1700,12.4,8.7,57,4.1
22719,20120913:1800,11.3,8.1,62,4.3
22719,20120913:1900,9.7,7.1,67,3.9
22719,20120913:2000,9.4,7.1,70,4.2
22719,20120913:2100,9,7,73,4.4
22719,20120913:2200,8.2,6.5,77,4.4
22719,20120913:2300,7.7,6.5,83,5
22719,20120914:0000,8.3,7.2,84,5.8
22719,20120914:0100,7.8,6.6,83,5.1
22719,20120914:0200,7,6.1,87,5
22719,20120914:0300,6.5,5.8,89,4.8
22719,20120914:0400,6.4,5.7,89,4.7
22719,20120914:0500,6.2,5.5,89,4.5
22719,20120914:0600,6,5.3,89,4.3
22719,20120914:0700,7,6.1,87,5
22719,20120914:0800,9.1,7.2,75,4.9
22719,20120914:0900,9.9,7.1,64,3.4
22719,20120914:1000,12.5,8.7,57,4.2
22719,20120914:1100,13.9,9.3,51,3.9
22719,20120914:1200,14.8,10,50,4.5
22719,20120914:1300,15.1,9.5,43,2.6
22719,20120914:1400,14.6,9.8,50,4.3
22719,20120914:1500,14.7,9.8,49,4.1
22719,20120914:1600,14.4,9.9,52,4.7
22719,20120914:1700,12.7,8.4,52,3.1
22719,20120914:1800,11.9,8.1,56,3.4
22719,20120914:1900,11.1,8,62,4.1
22719,20120914:2000,11,8,63,4.3
22719,20120914:2100,11,8,63,4.3
22719,20120914:2200,10.9,8.1,66,4.8
22719,20120914:2300,10.9,7.9,63,4.2
22719,20120915:0000,10.2,7.5,66,4.2
22719,20120915:0100,9.9,7.1,64,3.4
22719,20120915:0200,9.8,7.6,71,4.8
22719,20120915:0300,10.2,8.1,73,5.6
22719,20120915:0400,12,9.2,67,6.1
22719,20120915:0500,12.6,9.3,62,5.5
22719,20120915:0600,12.9,9.7,64,6.3
22719,20120915:0700,13.2,10,64,6.6
22719,20120915:0800,13.9,10.2,60,6.3
22719,20120915:0900,15,10.8,56,6.3
22719,20120915:1000,14.6,10.8,60,6.9
22719,20120915:1100,14.8,11,60,7.1
22719,20120915:1200,13.4,10.9,72,8.5
22719,20120915:1300,13.8,11.4,73,9.1
22719,20120915:1400,14,11.8,75,9.7
22719,20120915:1500,14.8,12.2,72,9.8
22719,20120915:1600,15,12.4,72,10
22719,20120915:1700,14.6,12.3,75,10.2
22719,20120915:1800,14.2,12.2,78,10.4
22719,20120915:1900,13.9,12,79,10.3
22719,20120915:2000,12.8,12,91,11.4
22719,20120915:2100,11.2,10.7,94,10.3
22719,20120915:2200,11,10.5,94,10.1
22719,20120915:2300,10.8,10.4,95,10
22719,20120916:0000,10.5,10,94,9.6
22719,20120916:0100,10.8,10.3,94,9.9
22719,20120916:0200,10.7,10.2,94,9.8
22719,20120916:0300,10.8,10.3,94,9.9
22719,20120916:0400,10.8,10.3,94,9.9
22719,20120916:0500,10.8,10.3,94,9.9
22719,20120916:0600,10.5,10.1,95,9.7
22719,20120916:0700,10.4,10,95,9.6
22719,20120916:0800,10.7,10.3,95,9.9
22719,20120916:0900,11,10.6,95,10.2
22719,20120916:1000,11.6,11.2,95,10.8
22719,20120916:1100,13,12.2,90,11.4
22719,20120916:1200,13.3,11.9,84,10.7
22719,20120916:1300,13.9,12.1,80,10.5
22719,20120916:1400,15.4,13.1,76,11.2
22719,20120916:1500,16.3,13.8,74,11.7
22719,20120916:1600,15.4,13,75,11
22719,20120916:1700,14.3,12.3,78,10.5
22719,20120916:1800,13.4,12.1,85,10.9
22719,20120916:1900,11.4,10.6,90,9.8
22719,20120916:2000,11.1,10.3,90,9.5
22719,20120916:2100,11.1,10.5,92,9.9
22719,20120916:2200,11.4,10.8,92,10.2
22719,20120916:2300,11.6,10.7,89,9.9
22719,20120917:0000,11.4,10.5,89,9.7
22719,20120917:0100,11.5,10.7,90,9.9
22719,20120917:0200,11.6,10.7,89,9.9
22719,20120917:0300,11.4,10.8,92,10.2
22719,20120917:0400,10.9,10.2,91,9.5
22719,20120917:0500,10.8,10.1,91,9.4
22719,20120917:0600,10.6,9.9,91,9.2
22719,20120917:0700,11,10.3,91,9.6
22719,20120917:0800,12,11,88,10.1
22719,20120917:0900,12.8,11.7,87,10.7
22719,20120917:1000,13.4,12.2,86,11.1
22719,20120917:1100,14.6,12.6,78,10.8
22719,20120917:1200,15,13,78,11.2
22719,20120917:1300,15.8,13.1,72,10.8
22719,20120917:1400,16,13.2,71,10.8
22719,20120917:1500,16.2,13.6,73,11.4
22719,20120917:1600,15.2,12.9,75,10.8
22719,20120917:1700,14.3,12.2,77,10.3
22719,20120917:1800,13.3,11.6,80,9.9
22719,20120917:1900,12.9,11.5,83,10.1
22719,20120917:2000,12.8,11.4,83,10
22719,20120917:2100,12.4,11.1,85,10
22719,20120917:2200,12.6,11.6,88,10.7
22719,20120917:2300,12.6,11.3,84,10
22719,20120918:0000,12.5,10.9,81,9.3
22719,20120918:0100,12.2,10.1,75,7.9
22719,20120918:0200,12.3,10.1,74,7.8
22719,20120918:0300,11.8,9.9,77,7.9
22719,20120918:0400,11.3,9.9,83,8.5
22719,20120918:0500,10.8,9.8,87,8.7
22719,20120918:0600,10.4,9.6,89,8.7
22719,20120918:0700,11,10,87,8.9
22719,20120918:0800,12.3,10.8,82,9.3
22719,20120918:0900,11.3,10.3,87,9.2
22719,20120918:1000,13,10.6,72,8.1
22719,20120918:1100,14.3,10.9,63,7.4
22719,20120918:1200,14.5,10.4,56,5.9
22719,20120918:1300,14.7,10.4,55,5.8
22719,20120918:1400,14.5,10.1,53,5.1
22719,20120918:1500,14.2,9.7,52,4.5
22719,20120918:1600,14.1,9.6,52,4.4
22719,20120918:1700,13.4,9.2,54,4.3
22719,20120918:1800,12.1,9,64,5.5
22719,20120918:1900,10.6,8.5,73,6
22719,20120918:2000,9.7,8.2,80,6.4
22719,20120918:2100,9,7.9,85,6.6
22719,20120918:2200,8.6,7.6,86,6.4
22719,20120918:2300,8.3,7.4,87,6.3
22719,20120919:0000,7.4,6.6,89,5.7
22719,20120919:0100,6.9,6.2,90,5.4
22719,20120919:0200,6.7,6.1,91,5.3
22719,20120919:0300,6.3,5.7,91,5
22719,20120919:0400,5.8,5.3,92,4.6
22719,20120919:0500,5.3,4.8,92,4.1
22719,20120919:0600,4.9,4.5,93,3.9
22719,20120919:0700,5.4,5,94,4.5
22719,20120919:0800,9.5,9,93,8.4
22719,20120919:0900,11.6,10.5,86,9.3
22719,20120919:1000,11.8,10.3,82,8.8
22719,20120919:1100,12.7,10.7,77,8.8
22719,20120919:1200,13.1,10.5,70,7.8
22719,20120919:1300,13.4,10.2,64,6.8
22719,20120919:1400,13.6,10,60,6
22719,20120919:1500,13.5,9.9,60,5.9
22719,20120919:1600,13.2,9.8,62,6.1
22719,20120919:1700,11.7,9.5,73,7
22719,20120919:1800,11.6,9.1,70,6.3
22719,20120919:1900,10.8,8.6,72,6
22719,20120919:2000,9.4,7.9,80,6.1
22719,20120919:2100,9.4,8.3,85,7
22719,20120919:2200,9.8,8.5,83,7.1
22719,20120919:2300,9.7,8.6,85,7.3
22719,20120920:0000,9.9,8.8,86,7.7
22719,20120920:0100,8.3,7.4,88,6.4
22719,20120920:0200,7.9,7.3,91,6.5
22719,20120920:0300,8.6,8,92,7.4
22719,20120920:0400,8.9,8.3,92,7.7
22719,20120920:0500,8,7.4,92,6.8
22719,20120920:0600,7.7,7.2,93,6.7
22719,20120920:0700,8.5,8.1,94,7.6
22719,20120920:0800,10.3,9.7,92,9.1
22719,20120920:0900,12.1,10.8,84,9.5
22719,20120920:1000,13.2,10.3,67,7.2
22719,20120920:1100,14.2,11.1,66,8
22719,20120920:1200,15,11.1,59,7.1
22719,20120920:1300,15,11.2,60,7.3
22719,20120920:1400,14.6,11.4,66,8.3
22719,20120920:1500,13.9,10.7,65,7.4
22719,20120920:1600,13.9,11,68,8.1
22719,20120920:1700,14,11.5,72,9.1
22719,20120920:1800,13.7,11.2,72,8.8
22719,20120920:1900,12.7,9.5,63,5.8
22719,20120920:2000,12.4,9.9,71,7.3
22719,20120920:2100,12.4,9.6,67,6.5
22719,20120920:2200,11.4,9.3,74,7
22719,20120920:2300,11.2,9.4,78,7.5
22719,20120921:0000,10.4,8.7,78,6.7
22719,20120921:0100,9.2,7.6,79,5.8
22719,20120921:0200,8.8,7.3,79,5.4
22719,20120921:0300,9,7.4,78,5.4
22719,20120921:0400,9.4,7.8,79,6
22719,20120921:0500,9.3,7.6,77,5.5
22719,20120921:0600,8.9,7.4,80,5.7
22719,20120921:0700,8.8,7.3,80,5.6
22719,20120921:0800,9.8,7.7,73,5.2
22719,20120921:0900,12.1,9,64,5.5
22719,20120921:1000,14.1,10.5,61,6.7
22719,20120921:1100,14.4,10.3,56,5.8
22719,20120921:1200,14.4,10.6,59,6.5
22719,20120921:1300,14.2,10.6,61,6.8
22719,20120921:1400,14.4,10.4,57,6
22719,20120921:1500,14.2,10.3,58,6.1
22719,20120921:1600,13.8,10.3,62,6.7
22719,20120921:1700,13.2,9.8,62,6.1
22719,20120921:1800,12.2,9.3,66,6
22719,20120921:1900,11.4,8.9,70,6.1
22719,20120921:2000,11.1,8.7,70,5.9
22719,20120921:2100,10.3,8,71,5.3
22719,20120921:2200,9.5,7.4,73,4.9
22719,20120921:2300,7.8,6.3,79,4.4
22719,20120922:0000,6.9,5.8,84,4.4
22719,20120922:0100,6.6,5.6,85,4.3
22719,20120922:0200,6.6,5.7,86,4.4
22719,20120922:0300,6.7,5.7,85,4.4
22719,20120922:0400,6.3,5.3,85,4
22719,20120922:0500,6,5,85,3.7
22719,20120922:0600,5.3,4.5,87,3.3
22719,20120922:0700,6.5,5.7,88,4.7
22719,20120922:0800,10.6,8.5,74,6.2
22719,20120922:0900,12.7,9.3,61,5.4
22719,20120922:1000,13.8,9.4,52,4.1
22719,20120922:1100,14.4,9.6,49,3.8
22719,20120922:1200,14.3,9.3,47,3.2
22719,20120922:1300,15.3,10,46,3.8
22719,20120922:1400,14.8,9.6,46,3.3
22719,20120922:1500,14.3,9.6,50,4
22719,20120922:1600,13.4,9.9,61,6.1
22719,20120922:1700,12.5,9.5,65,6.1
22719,20120922:1800,11.7,9.1,69,6.2
22719,20120922:1900,11.2,8.7,70,5.9
22719,20120922:2000,10.6,8.5,73,6
22719,20120922:2100,10,8.1,75,5.8
22719,20120922:2200,9.4,8,81,6.3
22719,20120922:2300,8.7,7.4,82,5.8
22719,20120923:0000,7.9,6.7,83,5.2
22719,20120923:0100,8.2,7.3,87,6.2
22719,20120923:0200,8.6,7.7,88,6.7
22719,20120923:0300,7.9,7,87,5.9
22719,20120923:0400,8.2,7.4,88,6.4
22719,20120923:0500,8.3,7.3,86,6.1
22719,20120923:0600,8.8,7.9,88,6.9
22719,20120923:0700,9,8.3,90,7.5
22719,20120923:0800,10.7,9.3,82,7.8
22719,20120923:0900,12.6,10.3,73,7.9
22719,20120923:1000,13.4,10.6,68,7.6
22719,20120923:1100,12.2,10.5,80,8.9
22719,20120923:1200,13.6,10.9,70,8.3
22719,20120923:1300,14.7,11.5,66,8.4
22719,20120923:1400,14.3,10.9,63,7.4
22719,20120923:1500,13.9,11.1,69,8.3
22719,20120923:1600,14,10.8,65,7.5
22719,20120923:1700,13.3,10.6,69,7.7
22719,20120923:1800,12.7,10.3,72,7.8
22719,20120923:1900,11.8,9.9,77,7.9
22719,20120923:2000,11.2,9.6,80,7.9
22719,20120923:2100,10.6,9.1,81,7.5
22719,20120923:2200,9.9,8.6,83,7.2
22719,20120923:2300,9.3,8.3,86,7.1
22719,20120924:0000,8.8,7.9,87,6.8
22719,20120924:0100,9,8,87,7
22719,20120924:0200,8.8,7.9,88,6.9
22719,20120924:0300,8.6,7.8,89,6.9
22719,20120924:0400,9.3,8.3,86,7.1
22719,20120924:0500,9.1,8.1,86,6.9
22719,20120924:0600,10.1,9.1,87,8
22719,20120924:0700,10.9,9.6,83,8.1
22719,20120924:0800,12.4,10.3,75,8.1
22719,20120924:0900,13,10.5,71,7.9
22719,20120924:1000,13.5,10.5,66,7.3
22719,20120924:1100,14.2,10.5,60,6.6
22719,20120924:1200,14.4,10.5,58,6.3
22719,20120924:1300,14.9,10.6,55,6
22719,20120924:1400,14.5,10.5,57,6.1
22719,20120924:1500,14.4,10.5,58,6.3
22719,20120924:1600,14,10.1,58,5.9
22719,20120924:1700,13.6,10.1,61,6.3
22719,20120924:1800,13.1,9.7,62,6
22719,20120924:1900,12.6,9.4,63,5.8
22719,20120924:2000,12.2,9.2,65,5.8
22719,20120924:2100,11.9,8.9,64,5.3
22719,20120924:2200,11.4,8.7,67,5.5
22719,20120924:2300,11.1,8.7,71,6.1
22719,20120925:0000,10.9,8.7,73,6.3
22719,20120925:0100,11.3,9.1,73,6.7
22719,20120925:0200,11.1,9.1,75,6.8
22719,20120925:0300,11,8.9,74,6.6
22719,20120925:0400,11,8.7,72,6.2
22719,20120925:0500,10.6,8.4,72,5.8
22719,20120925:0600,10.4,8.4,74,6
22719,20120925:0700,11.6,9.2,71,6.5
22719,20120925:0800,13.1,9.9,64,6.5
22719,20120925:0900,14.2,10.7,62,7.1
22719,20120925:1000,14.6,10.8,60,6.9
22719,20120925:1100,15.2,10.5,52,5.4
22719,20120925:1200,15.6,11.2,55,6.6
22719,20120925:1300,15.7,10.3,46,4.1
22719,20120925:1400,15.1,10.3,51,5.1
22719,20120925:1500,14.7,10.2,53,5.2
22719,20120925:1600,14.6,10,52,4.9
22719,20120925:1700,14.5,10.4,56,5.9
22719,20120925:1800,13.6,10.4,64,6.9
22719,20120925:1900,13.3,10.3,66,7.1
22719,20120925:2000,13.2,10.5,69,7.6
22719,20120925:2100,13.3,10.5,68,7.5
22719,20120925:2200,12.6,10.8,79,9.1
22719,20120925:2300,11.8,10.4,83,9
22719,20120926:0000,12,10.7,84,9.4
22719,20120926:0100,12.3,10.7,81,9.1
22719,20120926:0200,12.1,10.8,84,9.5
22719,20120926:0300,12,10.7,84,9.4
22719,20120926:0400,12,10.8,85,9.6
22719,20120926:0500,12.4,10.8,81,9.2
22719,20120926:0600,12,10.9,86,9.8
22719,20120926:0700,12.6,11.3,84,10
22719,20120926:0800,13.4,11.8,82,10.4
22719,20120926:0900,14.5,12,73,9.7
22719,20120926:1000,15.2,12.1,67,9.1
22719,20120926:1100,15.6,12.3,66,9.3
22719,20120926:1200,15.7,12.6,68,9.8
22719,20120926:1300,16.4,13,66,10
22719,20120926:1400,16.1,12.8,66,9.8
22719,20120926:1500,15.5,12.5,69,9.9
22719,20120926:1600,14.3,12.4,79,10.7
22719,20120926:1700,14.5,12.5,78,10.7
22719,20120926:1800,13.4,11.9,83,10.6
22719,20120926:1900,12.7,11.6,87,10.6
22719,20120926:2000,12.3,11.4,89,10.6
22719,20120926:2100,12.8,11.9,89,11
22719,20120926:2200,12.7,12,91,11.3
22719,20120926:2300,12.6,11.8,90,11
22719,20120927:0000,12.7,11.9,90,11.1
22719,20120927:0100,12.9,12.1,90,11.3
22719,20120927:0200,12.9,12.1,90,11.3
22719,20120927:0300,12.9,12.1,90,11.3
22719,20120927:0400,12.7,11.9,90,11.1
22719,20120927:0500,12.9,11.9,88,11
22719,20120927:0600,12.9,11.9,88,11
22719,20120927:0700,12.9,11.8,87,10.8
22719,20120927:0800,13.9,12.2,81,10.7
22719,20120927:0900,14.8,12.3,73,10
22719,20120927:1000,15.4,12.4,68,9.6
22719,20120927:1100,15.6,12.1,64,8.8
22719,20120927:1200,15.4,12.1,66,9.1
22719,20120927:1300,15.5,12.3,67,9.4
22719,20120927:1400,15.1,12.1,68,9.3
22719,20120927:1500,14.9,11.6,65,8.4
22719,20120927:1600,14.3,11.5,69,8.7
22719,20120927:1700,14,11.3,70,8.6
22719,20120927:1800,13.6,11.1,72,8.7
22719,20120927:1900,13.1,10.9,75,8.8
22719,20120927:2000,12.8,10.6,75,8.5
22719,20120927:2100,12.6,10.6,77,8.7
22719,20120927:2200,12.6,10.4,74,8.1
22719,20120927:2300,12.5,10.5,76,8.4
22719,20120928:0000,12.4,10.5,77,8.5
22719,20120928:0100,12.3,10.4,77,8.4
22719,20120928:0200,12.2,10.5,80,8.9
22719,20120928:0300,12.1,10.5,81,9
22719,20120928:0400,12.1,10.4,80,8.8
22719,20120928:0500,11.7,10.3,83,8.9
22719,20120928:0600,11.5,10.4,86,9.3
22719,20120928:0700,11.7,10.3,83,8.9
22719,20120928:0800,13.4,11.3,76,9.3
22719,20120928:0900,13.2,11.1,76,9.1
22719,20120928:1000,14.3,11.8,73,9.5
22719,20120928:1100,14.9,12.4,73,10.1
22719,20120928:1200,15.8,13.2,73,11
22719,20120928:1300,16.6,13.8,72,11.6
22719,20120928:1400,16.9,14.3,74,12.3
22719,20120928:1500,15.6,14.4,87,13.5
22719,20120928:1600,15.3,14.3,89,13.5
22719,20120928:1700,15.3,14.2,88,13.3
22719,20120928:1800,15.8,14.4,85,13.3
22719,20120928:1900,15.1,14,88,13.1
22719,20120928:2000,15,13.8,87,12.9
22719,20120928:2100,15.2,13.8,85,12.7
22719,20120928:2200,14.4,13.2,87,12.3
22719,20120928:2300,14,12.9,88,12.1
22719,20120929:0000,13.5,12.6,89,11.7
22719,20120929:0100,12.8,12,91,11.4
22719,20120929:0200,12.1,11.4,91,10.7
22719,20120929:0300,11.5,10.9,92,10.3
22719,20120929:0400,12.9,12.7,97,12.4
22719,20120929:0500,13.5,-,-,-
22719,20120929:0600,13.2,-,-,-
22719,20120929:0700,13.2,-,-,-
22719,20120929:0800,13.8,-,-,-
22719,20120929:0900,16.4,-,-,-
22719,20120929:1000,17.6,-,-,-
22719,20120929:1100,17.9,-,-,-
22719,20120929:1200,18,-,-,-
22719,20120929:1300,18.4,-,-,-
22719,20120929:1400,17.6,-,-,-
22719,20120929:1500,17.1,-,-,-
22719,20120929:1600,16.6,-,-,-
22719,20120929:1700,15.9,-,-,-
22719,20120929:1800,15.4,-,-,-
22719,20120929:1900,14.4,-,-,-
22719,20120929:2000,13.5,-,-,-
22719,20120929:2100,13.6,-,-,-
22719,20120929:2200,13.3,-,-,-
22719,20120929:2300,13.1,-,-,-
22719,20120930:0000,13.2,-,-,-
22719,20120930:0100,13.3,-,-,-
22719,20120930:0200,13.1,-,-,-
22719,20120930:0300,13,-,-,-
22719,20120930:0400,12.9,-,-,-
22719,20120930:0500,12.6,-,-,-
22719,20120930:0600,12.7,-,-,-
22719,20120930:0700,12.6,-,-,-
22719,20120930:0800,14.5,-,-,-
22719,20120930:0900,15.5,-,-,-
22719,20120930:1000,16.1,-,-,-
22719,20120930:1100,16.8,-,-,-
22719,20120930:1200,17.1,-,-,-
22719,20120930:1300,18,-,-,-
22719,20120930:1400,18.6,-,-,-
22719,20120930:1500,17.6,-,-,-
22719,20120930:1600,16.2,-,-,-
22719,20120930:1700,15.3,-,-,-
22719,20120930:1800,14.4,-,-,-
22719,20120930:1900,13.3,-,-,-
22719,20120930:2000,12.9,-,-,-
22719,20120930:2100,13.2,-,-,-
22719,20120930:2200,13.9,-,-,-
22719,20120930:2300,12.6,-,-,-
22719,20121001:0000,12.1,-,-,-
22719,20121001:0100,12.8,-,-,-
22719,20121001:0200,12.6,-,-,-
22719,20121001:0300,12.6,-,-,-
22719,20121001:0400,12.1,-,-,-
22719,20121001:0500,12,-,-,-
22719,20121001:0600,12.2,-,-,-
22719,20121001:0700,12.6,-,-,-
22719,20121001:0800,12.4,-,-,-
22719,20121001:0900,12.5,-,-,-
22719,20121001:1000,13.9,-,-,-
22719,20121001:1100,15.4,-,-,-
22719,20121001:1200,15.6,-,-,-
22719,20121001:1300,15.5,-,-,-
22719,20121001:1400,16,-,-,-
22719,20121001:1500,12.4,-,-,-
22719,20121001:1600,13.4,-,-,-
